883	искать	искать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#346.32#346.57
884	находить	находить	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#346.57#346.859
885	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#346.859#347.148
886	воровать	воровать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#347.148#347.437
887	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#347.437#347.726
888	подсматривать	подсматривать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#347.726#348.015
889	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#348.015#348.304
890	а	а	CCONJ	_	_	_	_	_	@dtp1985m-words#@dtp1985m#348.304#348.593
891	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#348.593#348.882
892	какие-то	какой-то	DET	_	Case=Nom|Number=Plur	_	_	_	@dtp1985m-words#@dtp1985m#348.882#349.171
893	игры	игра	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur	_	_	_	@dtp1985m-words#@dtp1985m#349.171#349.46
894	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#349.46#349.749
895	какие-то	какой-то	DET	_	Case=Nom|Number=Plur	_	_	_	@dtp1985m-words#@dtp1985m#349.749#350.038
896	форматы	формат	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur	_	_	_	@dtp1985m-words#@dtp1985m#350.038#350.327
897	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#350.327#350.616
898	которые	который	PRON	_	Case=Nom	_	_	_	@dtp1985m-words#@dtp1985m#350.616#350.905
899	могли	мочь	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#350.905#351.194
900	бы	бы	AUX	_	_	_	_	_	@dtp1985m-words#@dtp1985m#351.194#351.483
901	там	там	ADV	_	Degree=Pos	_	_	_	@dtp1985m-words#@dtp1985m#351.483#351.78
902	быть	быть	AUX	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#351.81#352.098
903	нами	мы	PRON	_	Case=Ins|Number=Plur|Person=1	_	_	_	@dtp1985m-words#@dtp1985m#352.098#352.386
904	использованы	использовать	VERB	_	Aspect=Perf|Number=Plur|Tense=Past|Variant=Short|VerbForm=Part|Voice=Pass	_	_	_	@dtp1985m-words#@dtp1985m#352.386#352.674
905	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#352.674#352.962
906	и	и	CCONJ	_	_	_	_	_	@dtp1985m-words#@dtp1985m#352.962#353.25
907	все	все	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#353.25#353.538
908	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#353.538#353.826
909	со	с	ADP	_	_	_	_	_	@dtp1985m-words#@dtp1985m#353.826#354.114
910	временем	время	NOUN	_	Animacy=Inan|Case=Ins|Gender=Neut|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#354.114#354.402
911	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#354.402#354.69
912	переросло	перерасти	VERB	_	Aspect=Perf|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#354.69#354.978
913	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#354.978#355.266
914	ааа	аа	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#355.266#355.554
915	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#355.554#355.842
916	вот	вот	PART	_	_	_	_	_	@dtp1985m-words#@dtp1985m#355.842#356.13
917	в	в	ADP	_	_	_	_	_	@dtp1985m-words#@dtp1985m#356.13#356.418
918	более-менее	более-менее	ADV	_	Degree=Cmp	_	_	_	@dtp1985m-words#@dtp1985m#356.418#356.706
919	тот	тот	DET	_	Case=Acc|Gender=Masc|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#356.706#356.994
920	формат	формат	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#356.994#357.29
921	который	который	PRON	_	Case=Acc	_	_	_	@dtp1985m-words#@dtp1985m#357.32#357.627
922	видят	видеть	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#357.627#357.934
923	все	все	PART	_	_	_	_	_	@dtp1985m-words#@dtp1985m#357.934#358.241
924	сейчас	сейчас	ADV	_	Degree=Pos	_	_	_	@dtp1985m-words#@dtp1985m#358.241#358.548
925	по	по	ADP	_	_	_	_	_	@dtp1985m-words#@dtp1985m#358.548#358.855
926	телевизору	телевизор	NOUN	_	Animacy=Inan|Case=Dat|Gender=Masc|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#358.855#359.162
927	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#359.162#359.469
928	потом	потом	ADV	_	Degree=Pos	_	_	_	@dtp1985m-words#@dtp1985m#359.469#359.776
929	появился	появиться	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@dtp1985m-words#@dtp1985m#359.776#360.083
930	Антон	Антон	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#360.083#360.39
931	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#360.39#360.697
932	ребята	ребята	NOUN	_	Animacy=Anim|Case=Nom|Gender=Neut|Number=Plur	_	_	_	@dtp1985m-words#@dtp1985m#360.697#361.004
933	параллельно	параллельно	ADV	_	Degree=Pos	_	_	_	@dtp1985m-words#@dtp1985m#361.004#361.311
934	делали	делать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#361.311#361.618
935	это	это	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#361.618#361.925
936	в	в	ADP	_	_	_	_	_	@dtp1985m-words#@dtp1985m#361.925#362.232
937	Питере	Питер	PROPN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#362.232#362.539
938	тоже	тоже	PART	_	_	_	_	_	@dtp1985m-words#@dtp1985m#362.539#362.846
939	очень	очень	ADV	_	Degree=Pos	_	_	_	@dtp1985m-words#@dtp1985m#362.846#363.153
940	много	много	ADV	_	Degree=Pos	_	_	_	@dtp1985m-words#@dtp1985m#363.153#363.46
941	лет	год	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@dtp1985m-words#@dtp1985m#363.46#363.77
942	и	и	CCONJ	_	_	_	_	_	@dtp1985m-words#@dtp1985m#363.82#364.142
943	вот	вот	PART	_	_	_	_	_	@dtp1985m-words#@dtp1985m#364.142#364.464
944	однажды	однажды	ADV	_	Degree=Pos	_	_	_	@dtp1985m-words#@dtp1985m#364.464#364.786
945	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#364.786#365.108
946	на	на	ADP	_	_	_	_	_	@dtp1985m-words#@dtp1985m#365.108#365.43
947	нас	мы	PRON	_	Case=Acc|Number=Plur|Person=1	_	_	_	@dtp1985m-words#@dtp1985m#365.43#365.752
948	обратили	обратить	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#365.752#366.074
949	внимание	внимание	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#366.074#366.396
950	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#366.396#366.718
951	с	с	ADP	_	_	_	_	_	@dtp1985m-words#@dtp1985m#366.718#367.04
952	нами	мы	PRON	_	Case=Ins|Number=Plur|Person=1	_	_	_	@dtp1985m-words#@dtp1985m#367.04#367.362
953	познакомились	знакомиться	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@dtp1985m-words#@dtp1985m#367.362#367.684
954	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#367.684#368.006
955	нас	мы	PRON	_	Case=Acc|Number=Plur|Person=1	_	_	_	@dtp1985m-words#@dtp1985m#368.006#368.328
956	заставили	заставить	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#368.328#368.65
957	познакомиться	знакомиться	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Mid	_	_	_	@dtp1985m-words#@dtp1985m#368.65#368.98
958	да	да	PART	_	_	_	_	_	@as1991m-words#@as1991m#28.49#28.693
959	/	/	PUNCT	_	_	_	_	_	@as1991m-words#@as1991m#28.693#28.896
960	все	все	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@as1991m-words#@as1991m#28.896#29.099
961	/	/	PUNCT	_	_	_	_	_	@as1991m-words#@as1991m#29.099#29.302
962	что	что	PRON	_	Case=Acc	_	_	_	@as1991m-words#@as1991m#29.302#29.505
963	вы	вы	PRON	_	Case=Nom|Number=Plur|Person=2	_	_	_	@as1991m-words#@as1991m#29.505#29.708
964	видите	видеть	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@as1991m-words#@as1991m#29.708#29.911
965	в	в	ADP	_	_	_	_	_	@as1991m-words#@as1991m#29.911#30.114
966	телевизоре	телевизор	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@as1991m-words#@as1991m#30.114#30.317
967	/	/	PUNCT	_	_	_	_	_	@as1991m-words#@as1991m#30.317#30.52
968	все	весь	PART	_	_	_	_	_	@as1991m-words#@as1991m#30.52#30.723
969	импровизация	импровизация	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@as1991m-words#@as1991m#30.723#30.93
970	нет	нет	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@as1991m-words#@as1991m#55.56#56.332
971	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@as1991m-words#@as1991m#56.34#56.615
972	ничего	ничто	PRON	_	Case=Gen	_	_	_	@as1991m-words#@as1991m#56.615#56.89
973	не	не	PART	_	_	_	_	_	@as1991m-words#@as1991m#56.89#57.165
974	просим	просить	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@as1991m-words#@as1991m#57.165#57.44
975	заранее	заранее	ADV	_	Degree=Pos	_	_	_	@as1991m-words#@as1991m#57.44#57.715
976	/	/	PUNCT	_	_	_	_	_	@as1991m-words#@as1991m#57.715#57.99
977	а	а	CCONJ	_	_	_	_	_	@as1991m-words#@as1991m#67.56#67.745
978	что	что	PRON	_	Case=Nom	_	_	_	@as1991m-words#@as1991m#67.745#67.93
979	у	у	ADP	_	_	_	_	_	@as1991m-words#@as1991m#67.93#68.115
980	тебя	ты	PRON	_	Case=Gen|Number=Sing|Person=2	_	_	_	@as1991m-words#@as1991m#68.115#68.3
981	нельзя	нельзя	ADV	_	Degree=Pos	_	_	_	@as1991m-words#@as1991m#68.3#68.485
982	спрашивать	спрашивать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@as1991m-words#@as1991m#68.485#68.67
983	/	/	PUNCT	_	_	_	_	_	@as1991m-words#@as1991m#68.67#68.86
984	вам	вы	PRON	_	Case=Dat|Number=Plur|Person=2	_	_	_	@as1991m-words#@as1991m#72.01#72.276
985	очень	очень	ADV	_	Degree=Pos	_	_	_	@as1991m-words#@as1991m#72.276#72.542
986	повезло	везти	VERB	_	Aspect=Perf|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@as1991m-words#@as1991m#72.542#72.808
987	/	/	PUNCT	_	_	_	_	_	@as1991m-words#@as1991m#72.808#73.074
988	что	что	SCONJ	_	_	_	_	_	@as1991m-words#@as1991m#73.074#73.34
989	сеголня	сеголня	NOUN	_	Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@as1991m-words#@as1991m#73.34#73.606
990	нет	нет	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@as1991m-words#@as1991m#73.606#73.872
991	Арсения	Арсение	PROPN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@as1991m-words#@as1991m#73.872#74.138
992	/	/	PUNCT	_	_	_	_	_	@as1991m-words#@as1991m#74.138#74.41
993	нет	нет	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@as1991m-words#@as1991m#90.05#90.7
994	абсолютно	абсолютно	ADV	_	Degree=Pos	_	_	_	@as1991m-words#@as1991m#90.7#90.911
995	/	/	PUNCT	_	_	_	_	_	@as1991m-words#@as1991m#90.911#91.122
996	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@as1991m-words#@as1991m#91.122#91.333
997	можем	мочь	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@as1991m-words#@as1991m#91.333#91.544
998	друг	друг	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@as1991m-words#@as1991m#91.544#91.755
999	у	у	ADP	_	_	_	_	_	@as1991m-words#@as1991m#91.755#91.966
1000	друга	друг	NOUN	_	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@as1991m-words#@as1991m#91.966#92.177
1001	спросить	спросить	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@as1991m-words#@as1991m#92.177#92.388
1002	все	все	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@as1991m-words#@as1991m#92.388#92.599
1003	/	/	PUNCT	_	_	_	_	_	@as1991m-words#@as1991m#92.599#92.81
1004	что	что	PRON	_	Case=Nom	_	_	_	@as1991m-words#@as1991m#92.81#93.021
1005	угодно	угодно	ADV	_	Degree=Pos	_	_	_	@as1991m-words#@as1991m#93.021#93.24
1006	но	но	CCONJ	_	_	_	_	_	@as1991m-words#@as1991m#93.38#94.465
1007	Арсений	Арсений	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@as1991m-words#@as1991m#94.465#95.55
1008	давайте	давать	VERB	_	Aspect=Imp|Mood=Imp|Number=Plur|Person=2|VerbForm=Fin|Voice=Act	_	_	_	@as1991m-words#@as1991m#95.56#96.038
1009	красной	красный	ADJ	_	Case=Ins|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@as1991m-words#@as1991m#96.038#96.516
1010	нитью	нить	NOUN	_	Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing	_	_	_	@as1991m-words#@as1991m#96.516#96.994
1011	пустим	пустить	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Person=1|Tense=Fut|VerbForm=Fin|Voice=Act	_	_	_	@as1991m-words#@as1991m#96.994#97.472
1012	Арсения	Арсение	PROPN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@as1991m-words#@as1991m#97.472#97.95
1013	в	в	ADP	_	_	_	_	_	@as1991m-words#@as1991m#97.95#98.428
1014	сегодняшнем	сегодняшний	ADJ	_	Case=Loc|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@as1991m-words#@as1991m#98.428#98.906
1015	эфире	эфир	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@as1991m-words#@as1991m#98.906#99.39
1016	не	не	PART	_	_	_	_	_	@as1991m-words#@as1991m#107.18#107.763
1017	получается	получаться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@as1991m-words#@as1991m#107.763#108.346
1018	вообще	вообще	ADV	_	Degree=Pos	_	_	_	@as1991m-words#@as1991m#108.346#108.93
1019	конечно	конечно	ADV	_	Degree=Pos	_	_	_	@as1991m-words#@as1991m#114.76#115.162
1020	/	/	PUNCT	_	_	_	_	_	@as1991m-words#@as1991m#115.162#115.564
1021	конечно	конечно	ADV	_	Degree=Pos	_	_	_	@as1991m-words#@as1991m#115.564#115.966
1022	бывает	бывать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@as1991m-words#@as1991m#115.966#116.37
1023	но	но	CCONJ	_	_	_	_	_	@as1991m-words#@as1991m#116.5#116.731
1024	/	/	PUNCT	_	_	_	_	_	@as1991m-words#@as1991m#116.731#116.962
1025	ммм	мм	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@as1991m-words#@as1991m#116.962#117.193
1026	/	/	PUNCT	_	_	_	_	_	@as1991m-words#@as1991m#117.193#117.424
1027	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@as1991m-words#@as1991m#117.424#117.655
1028	этим	это	PRON	_	Animacy=Inan|Case=Ins|Gender=Neut|Number=Sing	_	_	_	@as1991m-words#@as1991m#117.655#117.886
1029	занимаемся	заниматься	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@as1991m-words#@as1991m#117.886#118.117
1030	очень	очень	ADV	_	Degree=Pos	_	_	_	@as1991m-words#@as1991m#118.117#118.348
1031	много	много	ADV	_	Degree=Pos	_	_	_	@as1991m-words#@as1991m#118.348#118.579
1032	лет	год	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@as1991m-words#@as1991m#118.579#118.81
1033	/	/	PUNCT	_	_	_	_	_	@as1991m-words#@as1991m#118.81#119.041
1034	и	и	CCONJ	_	_	_	_	_	@as1991m-words#@as1991m#119.041#119.272
1035	у	у	ADP	_	_	_	_	_	@as1991m-words#@as1991m#119.272#119.503
1036	нас	мы	PRON	_	Case=Gen|Number=Plur|Person=1	_	_	_	@as1991m-words#@as1991m#119.503#119.734
1037	/	/	PUNCT	_	_	_	_	_	@as1991m-words#@as1991m#119.734#119.97
1038	этот	этот	DET	_	Case=Nom|Gender=Masc|Number=Sing	_	_	_	@as1991m-words#@as1991m#120.01#120.336
1039	/	/	PUNCT	_	_	_	_	_	@as1991m-words#@as1991m#120.336#120.662
1040	процент	процент	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@as1991m-words#@as1991m#120.662#120.988
1041	брака	брак	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@as1991m-words#@as1991m#120.988#121.314
1042	сводится	сводиться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@as1991m-words#@as1991m#121.314#121.64
1043	к	к	ADP	_	_	_	_	_	@as1991m-words#@as1991m#121.64#121.966
1044	минимуму	минимум	NOUN	_	Animacy=Inan|Case=Dat|Gender=Masc|Number=Sing	_	_	_	@as1991m-words#@as1991m#121.966#122.292
1045	/	/	PUNCT	_	_	_	_	_	@as1991m-words#@as1991m#122.292#122.618
1046	вот	вот	PART	_	_	_	_	_	@as1991m-words#@as1991m#122.618#122.944
1047	/	/	PUNCT	_	_	_	_	_	@as1991m-words#@as1991m#122.944#123.27
1048	иззз	изззть	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@as1991m-words#@as1991m#123.27#123.596
1049	выступлений	выступление	NOUN	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Plur	_	_	_	@as1991m-words#@as1991m#123.596#123.922
1050	/	/	PUNCT	_	_	_	_	_	@as1991m-words#@as1991m#123.922#124.248
1051	ну	ну	PART	_	_	_	_	_	@as1991m-words#@as1991m#124.248#124.574
1052	конечно	конечно	ADV	_	Degree=Pos	_	_	_	@as1991m-words#@as1991m#124.574#124.9
1053	бывает	бывать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@as1991m-words#@as1991m#124.9#125.226
1054	/	/	PUNCT	_	_	_	_	_	@as1991m-words#@as1991m#125.226#125.552
1055	да	да	CCONJ	_	_	_	_	_	@as1991m-words#@as1991m#125.552#125.89
1056	ну	ну	PART	_	_	_	_	_	@as1991m-words#@as1991m#127.46#127.781
1057	если	если	SCONJ	_	_	_	_	_	@as1991m-words#@as1991m#127.781#128.102
1058	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@as1991m-words#@as1991m#128.102#128.423
1059	происходит	происходить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@as1991m-words#@as1991m#128.423#128.744
1060	на	на	ADP	_	_	_	_	_	@as1991m-words#@as1991m#128.744#129.065
1061	съемках	съемка	NOUN	_	Animacy=Inan|Case=Loc|Gender=Fem|Number=Plur	_	_	_	@as1991m-words#@as1991m#129.065#129.386
1062	нас	мы	PRON	_	Case=Acc|Number=Plur|Person=1	_	_	_	@as1991m-words#@as1991m#129.386#129.707
1063	в	в	ADP	_	_	_	_	_	@as1991m-words#@as1991m#129.707#130.028
1064	/	/	PUNCT	_	_	_	_	_	@as1991m-words#@as1991m#130.028#130.349
1065	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@as1991m-words#@as1991m#130.349#130.67
1066	происходит	происходить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@as1991m-words#@as1991m#130.67#130.991
1067	редко	редко	ADV	_	Degree=Pos	_	_	_	@as1991m-words#@as1991m#130.991#131.312
1068	/	/	PUNCT	_	_	_	_	_	@as1991m-words#@as1991m#131.312#131.633
1069	но	но	CCONJ	_	_	_	_	_	@as1991m-words#@as1991m#131.633#131.954
1070	на	на	ADP	_	_	_	_	_	@as1991m-words#@as1991m#131.954#132.275
1071	съемках	съемка	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Plur	_	_	_	@as1991m-words#@as1991m#132.275#132.596
1072	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@as1991m-words#@as1991m#132.596#132.917
1073	снимаем	снимать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@as1991m-words#@as1991m#132.917#133.238
1074	количество	количество	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@as1991m-words#@as1991m#133.238#133.559
1075	ну	ну	PART	_	_	_	_	_	@as1991m-words#@as1991m#133.559#133.88
1076	импровизаций	импровизация	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur	_	_	_	@as1991m-words#@as1991m#133.88#134.201
1077	с	с	ADP	_	_	_	_	_	@as1991m-words#@as1991m#134.201#134.522
1078	запасом	запас	NOUN	_	Animacy=Inan|Case=Ins|Gender=Masc|Number=Sing	_	_	_	@as1991m-words#@as1991m#134.522#134.86
1079	Тоесть	Тоесть	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Mid	_	_	_	@as1991m-words#@as1991m#135.25#135.505
1080	у	у	ADP	_	_	_	_	_	@as1991m-words#@as1991m#135.505#135.76
1081	нас	мы	PRON	_	Case=Gen|Number=Plur|Person=1	_	_	_	@as1991m-words#@as1991m#135.76#136.015
1082	не	не	PART	_	_	_	_	_	@as1991m-words#@as1991m#136.015#136.27
1083	бывает	бывать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@as1991m-words#@as1991m#136.27#136.525
1084	такого	такой	DET	_	Case=Gen|Gender=Neut|Number=Sing	_	_	_	@as1991m-words#@as1991m#136.525#136.78
1085	/	/	PUNCT	_	_	_	_	_	@as1991m-words#@as1991m#136.78#137.035
1086	что	что	PRON	_	Case=Acc	_	_	_	@as1991m-words#@as1991m#137.035#137.29
1087	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@as1991m-words#@as1991m#137.29#137.545
1088	переснимаем	переснимать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@as1991m-words#@as1991m#137.545#137.8
1089	какую-то	какой-то	DET	_	Case=Acc|Gender=Fem|Number=Sing	_	_	_	@as1991m-words#@as1991m#137.8#138.055
1090	импровизацию	импровизация	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@as1991m-words#@as1991m#138.055#138.31
1091	/	/	PUNCT	_	_	_	_	_	@as1991m-words#@as1991m#138.31#138.565
1092	допустим	допустить	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@as1991m-words#@as1991m#138.565#138.82
1093	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@as1991m-words#@as1991m#138.82#139.075
1094	там	там	ADV	_	Degree=Pos	_	_	_	@as1991m-words#@as1991m#139.075#139.33
1095	играем	играть	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@as1991m-words#@as1991m#139.33#139.585
1096	играем	играть	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@as1991m-words#@as1991m#139.585#139.84
1097	и	и	PART	_	_	_	_	_	@as1991m-words#@as1991m#139.84#140.095
1098	нам	мы	PRON	_	Case=Dat|Number=Plur|Person=1	_	_	_	@as1991m-words#@as1991m#140.095#140.35
1099	говорят	говорить	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@as1991m-words#@as1991m#140.35#140.605
1100	/	/	PUNCT	_	_	_	_	_	@as1991m-words#@as1991m#140.605#140.86
1101	стоп	стопа	INTJ	_	_	_	_	_	@as1991m-words#@as1991m#140.86#141.115
1102	/	/	PUNCT	_	_	_	_	_	@as1991m-words#@as1991m#141.115#141.37
1103	заново	заново	ADV	_	Degree=Pos	_	_	_	@as1991m-words#@as1991m#141.37#141.64
